key	function	accession	associated_groups	p_HL	N_HL	p_LLI	N_LLI	p_LLIILLIII	N_LLIILLIII
func_dcb90505330d	psbN :: May play a role in photosystem I and II biogenesis	1499502.EV12_1651,59919.PMM0252,1499498.EV05_0789,1501268.EW14_0297	HL,LLIILLIII	0.9487179487179487	78	0	31	0.09090909090909091	11
func_dd3bd115bc85	mtnC :: Bifunctional enzyme that catalyzes the enolization of 2,3-diketo-5-methylthiopentyl-1-phosphate (DK-MTP-1-P) into the intermediate 2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate (HK-MTPenyl-1-P), which is then dephosphorylated to form the acireductone 1,2-dihydroxy-3-keto-5-methylthiopentene (DHK- MTPene)	74547.PMT_0184,1499502.EV12_0072		0	78	0	31	0	11
func_dd53105b34d4	Glutaredoxin-like domain (DUF836)	1499498.EV05_0656,1499499.EV06_0389	LLIILLIII	0	78	0	31	0.45454545454545453	11
func_dd62bb816d03	oplaH :: Hydantoinase B/oxoprolinase	74547.PMT_0308,1499502.EV12_0799		0	78	0	31	0	11
func_ddecdb3d4f4b	Sodium:dicarboxylate symporter family	1499502.EV12_0952,1280380.KR100_08225	HL,LLI	0.01282051282051282	78	0.03225806451612903	31	0	11
func_de019b720ca9	4Fe-4S dicluster domain	1229172.JQFA01000004_gene1265	HL,LLI	0.038461538461538464	78	0.06451612903225806	31	0	11
func_de038de3713e	COG1778 Low specificity phosphatase (HAD superfamily)	110663.KI911558_gene2159,1499502.EV12_1735,99598.Cal7507_5298,74547.PMT_1912,180281.CPCC7001_93,313625.BL107_05589	HL,LLI	0.02564102564102564	78	0.1935483870967742	31	0	11
func_de09873574ba	Ribonuclease P protein component	1501269.EW15_1714,167555.NATL1_16581	LLI	0	78	0.967741935483871	31	0	11
func_de0d65895a8a	DNA gyrase B-,  phy	74547.PMT_0845,1499502.EV12_2100,74547.PMT_1237,1499502.EV12_1114		0	78	0	31	0	11
func_de169148dd91	anmK :: Catalyzes the specific phosphorylation of 1,6-anhydro-N- acetylmuramic acid (anhMurNAc) with the simultaneous cleavage of the 1,6-anhydro ring, generating MurNAc-6-P. Is required for the utilization of anhMurNAc either imported from the medium or derived from its own cell wall murein, and thus plays a role in cell wall recycling	1499502.EV12_0739,1499499.EV06_0700,1501269.EW15_0168,167539.Pro_0100,167555.NATL1_01521,74547.PMT_1630,93059.P9211_00951,1499498.EV05_0974	LLI,LLIILLIII	0	78	0.9032258064516129	31	0.8181818181818182	11
func_df0bd290ab1a	ccmK :: Carboxysome shell protein CsoS1	93060.P9215_06301	HL	0.9358974358974359	78	0	31	0	11
func_df3be22d3157	Uncharacterized protein family UPF0016	166314.Syncc8109_1351,167539.Pro_0987,93059.P9211_09141,32051.SynWH7803_1107,1499499.EV06_1177	LLIILLIII	0	78	0	31	0.9090909090909091	11
func_dfbf813c875d	psbU :: Stabilizes the structure of photosystem II oxygen- evolving complex (OEC), the ion environment of oxygen evolution and protects the OEC against heat-induced inactivation	74547.PMT_0178,1499502.EV12_1830		0	78	0	31	0	11
func_dff875db775c	Belongs to the glutaredoxin family. Monothiol subfamily	167555.NATL1_14711,1501269.EW15_1531,1499498.EV05_1482	LLI,LLIILLIII	0	78	0.967741935483871	31	0.09090909090909091	11
func_e0aacd867eab	Short-chain dehydrogenase reductase SDR	93060.P9215_15921,59925.EU91_1530,74546.PMT9312_1459,74545.EU96_1685,146891.A9601_15641,59926.EV02_1607,59919.PMM1361,167546.P9301_15491,59921.EU92_0340,167542.P9515_15241,167548.EU98_1681,1471522.JFNU01000179_gene540,1501268.EW14_1666,1131266.ARWQ01000003_gene1533	HL	0.9615384615384616	78	0	31	0	11
func_e0c3d4dceeec	psbY :: Manganese-binding polypeptide with L-arginine metabolizing enzyme activity. Component of the core of photosystem II	1501268.EW14_1257,1499499.EV06_1524,74547.PMT_1048,1499502.EV12_0023	HL,LLIILLIII	0.28205128205128205	78	0	31	0.09090909090909091	11
func_e0c405f075ba	Glucose-1-phosphate cytidylyltransferase	1499498.EV05_1241,93059.P9211_12931	HL,LLIILLIII	0.038461538461538464	78	0	31	0.2727272727272727	11
func_e1953d2225fd	Arylsulfotransferase (ASST)	167548.EU98_1322,146891.A9601_17341	HL,LLIILLIII	0.0641025641025641	78	0	31	0.09090909090909091	11
func_e19ffe289882	serine-type endopeptidase activity	59921.EU92_1608,1499502.EV12_0252,388401.RB2150_15760,167550.EV00_1656	HL,LLI	0.038461538461538464	78	0.03225806451612903	31	0	11
func_e1f5abf179ee	glmM :: Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate	59925.EU91_0412,167542.P9515_02741,74545.EU96_1948,1471522.JFNU01000004_gene190,59921.EU92_1718,1501268.EW14_0286,93060.P9215_02641,59919.PMM0241,1499498.EV05_0801,74546.PMT9312_0243,1499499.EV06_0532,93059.P9211_02651,146891.A9601_02631,59926.EV02_0981,1499502.EV12_1621,167546.P9301_02641,74547.PMT_1823,167539.Pro_0271,167548.EU98_0924	HL,LLIILLIII	0.9871794871794872	78	0	31	0.9090909090909091	11
func_e1fde238b5df	PFAM DUF218 domain	1499498.EV05_0916,93059.P9211_01531,74547.PMT_2860,167539.Pro_0161	LLIILLIII	0	78	0	31	0.8181818181818182	11
func_e25041862cc8	iron ion homeostasis	74547.PMT_2153		0	78	0	31	0	11
func_e278787d1e58	ureE :: Involved in urease metallocenter assembly. Binds nickel. Probably functions as a nickel donor during metallocenter assembly	167550.EV00_1467,59926.EV02_0182,59921.EU92_0677,1499502.EV12_2363,59925.EU91_0862,167548.EU98_0550,74547.PMT_2232,93060.P9215_09211,167555.NATL1_19221,59919.PMM0967,74546.PMT9312_0832,1501269.EW15_1983,74545.EU96_0481,93057.EU95_0264,167546.P9301_08891,1501268.EW14_0920	HL,LLI	0.8333333333333334	78	0.967741935483871	31	0	11
func_e2ded65aae42	Tryptophan-rich protein (DUF2389)	1499499.EV06_0959,167555.NATL1_06851,1501269.EW15_0728,167539.Pro_0781	LLI,LLIILLIII	0	78	0.8064516129032258	31	0.9090909090909091	11
func_e36c62bf97ea	galE :: COG1087 UDP-glucose 4-epimerase Cell envelope biogenesis, outer membrane	59921.EU92_0451,167546.P9301_14151,167542.P9515_18321	HL	0.0641025641025641	78	0	31	0	11
func_e41698caea49	Belongs to the iron ascorbate-dependent oxidoreductase family	74547.PMT_0134,1499502.EV12_2119		0	78	0	31	0	11
func_e4637bd4e4fb	pcbA :: photosystem II CP43 protein (PsbC) homolog	74547.PMT_1046,167539.Pro_0885	LLIILLIII	0	78	0	31	0.36363636363636365	11
func_e565897044ef	gluQ :: Catalyzes the tRNA-independent activation of glutamate in presence of ATP and the subsequent transfer of glutamate onto a tRNA(Asp). Glutamate is transferred on the 2-amino-5-(4,5- dihydroxy-2-cyclopenten-1-yl) moiety of the queuosine in the wobble position of the QUC anticodon	167539.Pro_1400,93059.P9211_13731,1499498.EV05_1159,1499502.EV12_1975,74547.PMT_1394	LLIILLIII	0	78	0	31	0.7272727272727273	11
func_e587151c6042	uup :: ATPase components of ABC transporters with duplicated ATPase	167539.Pro_1196,1499498.EV05_1346,74547.PMT_1540,1499502.EV12_3000,93059.P9211_12061,1501269.EW15_1869,1499499.EV06_1398,167555.NATL1_18141	LLI,LLIILLIII	0	78	0.9354838709677419	31	1.0	11
func_e58cd83706a7	Deoxyribodipyrimidine photo-lyase	59921.EU92_1170,167546.P9301_03921,167550.EV00_0798,59925.EU91_0539,93057.EU95_0718,146891.A9601_03931,59926.EV02_0853,167548.EU98_0798,167542.P9515_03991,1501269.EW15_0478,1501268.EW14_0411,93060.P9215_03961,1471522.JFNU01000004_gene319	HL,LLI	0.782051282051282	78	0.22580645161290322	31	0	11
func_e5a6be77d310	mpeU :: Alternative locus ID	1499502.EV12_0426,167555.NATL1_03881,1499499.EV06_0461,1499498.EV05_0730,74547.PMT_1680,93059.P9211_03351,167539.Pro_0340,1501269.EW15_0401	LLI,LLIILLIII	0	78	0.8709677419354839	31	1.0	11
func_e5dca250928c	(4S)-4-hydroxy-5-phosphonooxypentane-2, 3-dione isomerase activity	1501268.EW14_0419,167546.P9301_04001	HL	0.3717948717948718	78	0	31	0	11
func_e699925202af	hemG :: menaquinone-dependent protoporphyrinogen oxidase activity	93060.P9215_10111,59921.EU92_1354,167542.P9515_09631	HL	0.0641025641025641	78	0	31	0	11
func_e6c3b49e88d7	ureB :: Belongs to the urease beta subunit family	146891.A9601_08941,59919.PMM0964,1501268.EW14_0923,59926.EV02_0185,167548.EU98_0553,1501269.EW15_1986,167550.EV00_1464,59921.EU92_0680,74545.EU96_0484,74546.PMT9312_0835,59925.EU91_0865,1499502.EV12_2367,167555.NATL1_19251,93057.EU95_0261,74547.PMT_2235,93060.P9215_09241,1496688.ER33_07960,167546.P9301_08921	HL,LLI	0.8846153846153846	78	0.967741935483871	31	0	11
func_e6cf88030894	cpeA :: Phycobilisome protein	74547.PMT_1682,1499502.EV12_0429		0	78	0	31	0	11
func_e70e5f11af4e	D-isomer specific 2-hydroxyacid dehydrogenase,  catalytic domain	1471459.JFLJ01000129_gene1072,74545.EU96_1351	HL	0.08974358974358974	78	0	31	0	11
func_e7109a7758c2	Viral (Superfamily 1) RNA helicase	74547.PMT_2181,167555.NATL1_21471,1499502.EV12_2286,1499499.EV06_1603,93059.P9211_18041,1499498.EV05_0365,167539.Pro_1838	LLI,LLIILLIII	0	78	0.967741935483871	31	0.8181818181818182	11
func_e7185927256d	mRNA 3-end processing factor	59926.EV02_0078,146891.A9601_07841,167548.EU98_0405,1501268.EW14_0812,167546.P9301_07841	HL	0.6410256410256411	78	0	31	0	11
func_e771f4d8caae	with the alpha beta hydrolase fold	167542.P9515_04171,74547.PMT_0660,1499502.EV12_2674	HL	0.01282051282051282	78	0	31	0	11
func_e8151edb382c	Iron-sulfur cluster-binding domain	326298.Suden_0177,167548.EU98_1828,1144319.PMI16_04709,93060.P9215_14771,167548.EU98_1827,1128912.GMES_2594	HL,LLI	0.05128205128205128	78	0.0967741935483871	31	0	11
func_e8c09fbf919e	Muramidase (Phage lambda lysozyme)	74547.PMT_0664,74547.PMT_0423,1499502.EV12_2670,1499502.EV12_2982		0	78	0	31	0	11
func_e91e646cb20a	Glycosyl transferase family 41	1501269.EW15_1673,1499502.EV12_1309,167548.EU98_2005,1501269.EW15_2194,1501269.EW15_2039,167555.NATL1_00731	HL,LLI	0.0641025641025641	78	0.5806451612903226	31	0	11
func_e9a49603d04a	Copper resistance protein D	74547.PMT_0846		0	78	0	31	0	11
func_e9a90ddc16dd	arsR :: helix_turn_helix, Arsenical Resistance Operon Repressor	167555.NATL1_11581,1501269.EW15_1471	LLI	0	78	0.16129032258064516	31	0	11
func_ea0a42a23e33	Di-haem oxidoreductase,  putative peroxidase	74547.PMT_2454,1499502.EV12_1139		0	78	0	31	0	11
func_ea0c5d02bc0f	phosphohistidine phosphatase,  SixA	1499502.EV12_0619		0	78	0	31	0	11
func_ea4660734b04	Bacterial regulatory proteins,  luxR family	74547.PMT_0867		0	78	0	31	0	11
func_eaa46ff47231	sigma factor activity	74547.PMT_0733,74547.PMT_0734		0	78	0	31	0	11
func_eb52f395cb20	Helicase associated domain (HA2)  Add an annotation	74547.PMT_1639,1499502.EV12_0750		0	78	0	31	0	11
func_eb651533d3bd	pyrC :: COG0044 Dihydroorotase and related cyclic amidohydrolases	221360.RS9917_09816	LLI	0	78	0.25806451612903225	31	0	11
func_ec8821ae05ca	Belongs to the SprT family	74547.PMT_2182,1499502.EV12_2287,1499499.EV06_1602	LLIILLIII	0	78	0	31	0.36363636363636365	11
func_ecb8b830174b	chitin binding	1499502.EV12_0293		0	78	0	31	0	11
func_ece4b9fbc90b	hlyB :: COG2274 ABC-type bacteriocin lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	316278.SynRCC307_0488,32051.SynWH7803_0128	HL,LLIILLIII	0.1282051282051282	78	0	31	0.09090909090909091	11
func_ed423cbac914	Bacterial Cytochrome Ubiquinol Oxidase	74547.PMT_0969,1499502.EV12_0883		0	78	0	31	0	11
func_ed921b0f9d84	Elongation factor Tu domain 2	93059.P9211_14971,1501269.EW15_1473,167555.NATL1_11601,1499499.EV06_1908,1499498.EV05_0068	LLI,LLIILLIII	0	78	0.3870967741935484	31	0.5454545454545454	11
func_ede8020e9c68	Cyclic nucleotide-monophosphate binding domain	74547.PMT_2149,1499502.EV12_2241,1499502.EV12_2232,74547.PMT_2141		0	78	0	31	0	11
func_ee33c752f105	Mannose-6-phosphate isomerase	1127673.GLIP_2587,1499502.EV12_2505,74547.PMT_1084	HL	0.01282051282051282	78	0	31	0	11
func_ee45a35b32df	sirA :: sulfur carrier activity	59919.PMM0018	HL	0.07692307692307693	78	0	31	0	11
func_eedbe1f969a7	Ferritin-like domain	74547.PMT_0495,1499502.EV12_2895		0	78	0	31	0	11
func_ef42e1e32ee2	phoR :: Alternative locus ID	59919.PMM0706,167555.NATL1_11481,1501269.EW15_1461,167548.EU98_0529,74545.EU96_0970,167546.P9301_12411,59926.EV02_0828,1471459.JFLJ01000113_gene251	HL,LLI	0.5641025641025641	78	0.1935483870967742	31	0	11
func_ef6dc394b88b	pucC :: PUCC protein	167539.Pro_0346,93059.P9211_03411,1499499.EV06_0455	LLIILLIII	0	78	0	31	0.5454545454545454	11
func_f03481e2932c	nanE :: Converts N-acetylmannosamine-6-phosphate (ManNAc-6-P) to N-acetylglucosamine-6-phosphate (GlcNAc-6-P)	74547.PMT_1335,1499502.EV12_1889		0	78	0	31	0	11
func_f04f1f4fe6ee	C-5 cytosine-specific DNA methylase	1122212.AULO01000010_gene202,167555.NATL1_00371,1484158.PSNIH1_07895,1443113.LC20_04180,313612.L8106_05426,1471459.JFLJ01000156_gene1031	HL,LLI	0.05128205128205128	78	0.06451612903225806	31	0	11
func_f059a0c5e1f8	GLTT repeat (6 copies)	1499502.EV12_2523,74547.PMT_0795,221360.RS9917_13065	LLIILLIII	0	78	0	31	0.09090909090909091	11
func_f0b5d78c42d2	gspO :: aspartic-type endopeptidase activity	167539.Pro_0860,167555.NATL1_08241	LLI,LLIILLIII	0	78	0.8387096774193549	31	0.45454545454545453	11
func_f0e8fcb24ea8	Tripartite ATP-independent periplasmic transporter,  DctM component	1499502.EV12_2266,74547.PMT_2163		0	78	0	31	0	11
func_f1f8552e96fa	serine-type endopeptidase inhibitor activity	1499502.EV12_2352,74547.PMT_2221		0	78	0	31	0	11
func_f1ff0a09005a	msrB :: Belongs to the MsrB Met sulfoxide reductase family	1499502.EV12_0686,74547.PMT_1586		0	78	0	31	0	11
func_f2a2e4e3deb3	ycf64 :: Belongs to the glutaredoxin family. Monothiol subfamily	1501268.EW14_1251,167542.P9515_12021,93059.P9211_10761,93057.EU95_1467,1499499.EV06_1281,167548.EU98_0252,146891.A9601_12171,59919.PMM1111,167539.Pro_1085,1499502.EV12_2517,59921.EU92_0961,93060.P9215_12471,1471522.JFNU01000151_gene735	HL,LLIILLIII	0.9487179487179487	78	0	31	0.7272727272727273	11
func_f2d3b87bb271	hli2 :: High light inducible protein	1499502.EV12_0696,167539.Pro_0078,1499499.EV06_0722,1501269.EW15_0144,74547.PMT_1594,1499498.EV05_0999,167555.NATL1_01281	LLI,LLIILLIII	0	78	0.9032258064516129	31	0.8181818181818182	11
func_f313aaea6f2e	psbL :: One of the components of the core complex of photosystem II (PSII). PSII is a light-driven water plastoquinone oxidoreductase that uses light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation. It consists of a core antenna complex that captures photons, and an electron transfer chain that converts photonic excitation into a charge separation. This subunit is found at the monomer-monomer interface and is required for correct PSII assembly and or dimerization	1499502.EV12_1716,74547.PMT_1898		0	78	0	31	0	11
func_f3afead28f4b	Glutamate-cysteine ligase family 2(GCS2)	1499502.EV12_0483,74547.PMT_1712		0	78	0	31	0	11
func_f3d9ec7edb92	petG :: Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions. PetG is required for either the stability or assembly of the cytochrome b6-f complex	74546.PMT9312_1069,1501268.EW14_1197,32051.SynWH7803_1595	HL,LLIILLIII	0.1794871794871795	78	0	31	0.18181818181818182	11
func_f56a1da0c1c3	protease of the Abi (CAAX) family	74547.PMT_0431,1499502.EV12_2970		0	78	0	31	0	11
func_f5bfc1efbe88	Thiamine pyrophosphate enzyme,  N-terminal TPP binding domain	59926.EV02_1746,330214.NIDE2332,292415.Tbd_1876	HL	0.02564102564102564	78	0	31	0	11
func_f5f06163e9d7	comM :: Magnesium chelatase, subunit ChlI	1499502.EV12_0699,74547.PMT_1598		0	78	0	31	0	11
func_f65b00d37fd4	Tfp pilus assembly protein FimV	1499502.EV12_0331,74547.PMT_2080		0	78	0	31	0	11
func_f65c3684a858	Rhamnan synthesis protein F	1471522.JFNU01000176_gene1639,74547.PMT_0087	HL,LLI	0.038461538461538464	78	0.03225806451612903	31	0	11
func_f66ab9148411	Resolvase,  N terminal domain	221359.RS9916_37797,794846.AJQU01000153_gene3755,166318.Syn8016DRAFT_1778,985867.AEWF01000012_gene1283	HL,LLI	0.01282051282051282	78	0.06451612903225806	31	0	11
func_f6cdd1c7b08f	isochorismatase	74547.PMT_0855		0	78	0	31	0	11
func_f6dab603794f	Hydrolyzes RNA 2', 3'-cyclic phosphodiester to an RNA 2'- phosphomonoester	1501268.EW14_1703,167542.P9515_12811	HL,LLI	0.10256410256410256	78	0.03225806451612903	31	0	11
func_f6f57c64bbfa	ATP-dependent DNA ligase	93060.P9215_19531,167546.P9301_18701,1471459.JFLJ01000175_gene1742,167542.P9515_18701,59926.EV02_1273,1501268.EW14_2048,146891.A9601_18891,59921.EU92_0097,74546.PMT9312_1772,74545.EU96_0746,167550.EV00_0147,59925.EU91_1845,59919.PMM1679,167548.EU98_1478,93057.EU95_1598	HL	0.9487179487179487	78	0	31	0	11
func_f779cdf5e7cb	Type VI secretion	1499502.EV12_0530,74547.PMT_1513		0	78	0	31	0	11
func_f7a56bd61152	ftsQ :: Cell division protein FtsQ	167555.NATL1_17281,74547.PMT_0320,1501269.EW15_1786,93059.P9211_13561,167539.Pro_1382,1499499.EV06_0130	LLI,LLIILLIII	0	78	0.8064516129032258	31	1.0	11
func_f7b50ceedea9	Ion channel	1499498.EV05_1083,1499499.EV06_1973,1499502.EV12_1543,93059.P9211_14401	LLIILLIII	0	78	0	31	0.5454545454545454	11
func_f842d6d36353	bgl :: Alternative locus ID	167555.NATL1_01861,1499499.EV06_0667,1499502.EV12_1801,167539.Pro_0133,1499498.EV05_0941,93059.P9211_01281,74547.PMT_1964,1501269.EW15_0201	LLI,LLIILLIII	0	78	0.8709677419354839	31	1.0	11
func_f8d3d60d6b96	cpeZ :: Bilin biosynthesis protein CpeZ	74547.PMT_1681,93059.P9211_03341,167539.Pro_0339,167555.NATL1_03871,1499499.EV06_0462,1499502.EV12_0427,1499498.EV05_0731	LLI,LLIILLIII	0	78	0.8709677419354839	31	0.9090909090909091	11
func_f903ff008ae2	ntrP :: Alternative locus ID	59926.EV02_1847,1501268.EW14_1549	HL	0.2564102564102564	78	0	31	0	11
func_f9379e16aae7	petM :: Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions	585423.KR49_05150		0	78	0	31	0	11
func_f9ee90667137	Nitroreductase family	1501269.EW15_1227,167542.P9515_13071,167555.NATL1_12251,1499502.EV12_2348	HL,LLI	0.01282051282051282	78	0.967741935483871	31	0	11
func_fa43c73a963b	Sugar (and other) transporter	1499502.EV12_0041,1499502.EV12_0564,74547.PMT_1044,74547.PMT_1486		0	78	0	31	0	11
func_fa6f42e3e6ef	psb28 :: Psb28 protein	1499498.EV05_1831,110663.KI911558_gene899,93059.P9211_07201	LLI,LLIILLIII	0	78	0.03225806451612903	31	0.36363636363636365	11
func_fa88e45f5e5e	PFAM glycosyl transferase family 9	585425.KR52_01015,167555.NATL1_18221,1201290.M902_0626,1501269.EW15_1369,1122185.N792_04990,1501268.EW14_1493	HL,LLI	0.0641025641025641	78	0.5483870967741935	31	0	11
func_fa89333ca741	ycf66 :: Ycf66 protein N-terminus	74547.PMT_1591,1499502.EV12_0693		0	78	0	31	0	11
func_fa9849bcbd92	methyltransferase activity	59926.EV02_0511,93060.P9215_12401,1410653.JHVC01000008_gene3170,146891.A9601_12101,74546.PMT9312_1115,74545.EU96_1554,167542.P9515_14071,74545.EU96_1878,167546.P9301_14431,167546.P9301_12111,74547.PMT_0110,1499498.EV05_0066,167542.P9515_11951,59919.PMM1104,93057.EU95_1475,59925.EU91_1084,167548.EU98_0245	HL,LLIILLIII	0.5769230769230769	78	0	31	0.18181818181818182	11
func_fb13cb02f67b	Major facilitator superfamily	167550.EV00_1587,74547.PMT_0999	HL	0.02564102564102564	78	0	31	0	11
func_fb606229c0ea	Pilus assembly protein	74547.PMT_2095,1499502.EV12_0315		0	78	0	31	0	11
func_fbf40d45aa96	Cleaves both 3' and 5' ssDNA extremities of branched DNA structures	59921.EU92_0944,74546.PMT9312_0368,520999.PROVALCAL_00140	HL	0.07692307692307693	78	0	31	0	11
func_fc28c4f64fba	wide pore channel activity	1499502.EV12_1290,167548.EU98_0533,167539.Pro_1269	HL,LLIILLIII	0.358974358974359	78	0	31	0.5454545454545454	11
func_fccbde8e478f	phoB :: Alternative locus ID	59926.EV02_0827,59919.PMM0705,74545.EU96_0971,167555.NATL1_11471,1471459.JFLJ01000113_gene250,167546.P9301_12431,167548.EU98_0528,74546.PMT9312_0717,74547.PMT_0994,1501269.EW15_1460	HL,LLI	0.5641025641025641	78	0.1935483870967742	31	0	11
func_fcf6e1df2a19	dnaJ3 :: DnaJ-class molecular chaperone	1499498.EV05_0831,1501269.EW15_0305,167555.NATL1_02921,93059.P9211_02351,1499502.EV12_0215,74547.PMT_1548	LLI,LLIILLIII	0	78	1.0	31	0.2727272727272727	11
func_fd17c1e96132	recB :: Alternative locus ID	1499499.EV06_1288,74547.PMT_1086,1499498.EV05_1475	LLIILLIII	0	78	0	31	0.2727272727272727	11
func_fd4d26f249d6	Domain in cystathionine beta-synthase and other proteins.	221359.RS9916_38587,313625.BL107_05859,74547.PMT_0517,84588.SYNW0450	HL,LLI	0.05128205128205128	78	0.03225806451612903	31	0	11
func_fe16eedf795d	moaB :: May be involved in the biosynthesis of molybdopterin	1501268.EW14_1542,59926.EV02_1854	HL,LLI	0.2564102564102564	78	0.41935483870967744	31	0	11
func_fe249303d5cb	moeA :: Alternative locus ID	1501268.EW14_1284,59926.EV02_1851,1501268.EW14_1545	HL,LLI	0.2564102564102564	78	0.45161290322580644	31	0	11
func_fe558ea99ef7	O-antigen export system permease protein RfbD	167555.NATL1_20931,1499502.EV12_1501,1471522.JFNU01000169_gene975,1501269.EW15_2164	HL,LLI	0.0641025641025641	78	0.8064516129032258	31	0	11
func_fe9c8c6fa469	ald :: Alternative locus ID	74547.PMT_1462,1499502.EV12_0592,1499499.EV06_1856,167539.Pro_1600,1499498.EV05_0128	LLIILLIII	0	78	0	31	0.7272727272727273	11
func_feb793b311af	COG1961 Site-specific recombinases,  DNA invertase Pin homologs	59931.WH7805_05831	LLI	0	78	0.16129032258064516	31	0	11
func_fed3bfb055fa	cutA :: tolerance protein	1499498.EV05_0560,59919.PMM0504,167542.P9515_05681	HL,LLIILLIII	0.08974358974358974	78	0	31	0.09090909090909091	11
func_ff678ba7485f	Phosphorylase superfamily	1471459.JFLJ01000133_gene1246,93060.P9215_14761	HL	0.0641025641025641	78	0	31	0	11
func_ffc6b8f00218	YdjC-like protein	74547.PMT_1933,1504672.669784784,1499502.EV12_1757	HL,LLI	0.01282051282051282	78	0.03225806451612903	31	0	11
