key	enrichment_score	unadjusted_p_value	adjusted_q_value	associated_groups	accession	function	p_HL	N_HL	p_LLI	N_LLI	p_LLIILLIII	N_LLIILLIII	p_LLIV	N_LLIV
func_500f5e8ec7b4	103.16299869904603	3.2455755702207614e-22	3.3218240128848795e-23	HL,LLI	1471522.JFNU01000004_gene321,59926.EV02_0851,167546.P9301_03941,167550.EV00_0792,74546.PMT9312_0362,167548.EU98_0796,1471459.JFLJ01000095_gene1377,59919.PMM0358,1501268.EW14_0413,146891.A9601_03951,59925.EU91_0541,93060.P9215_04001,167542.P9515_04031,74545.EU96_1017,59921.EU92_1164	thiD :: Phosphomethylpyrimidine kinase	0.935897435897436	78	0.06451612903225806	31	0	11	0	10
func_7ce9d86b63de	103.06424326788115	3.4082555210191846e-22	3.4780660287780355e-23	LLI,LLIILLIII	167555.NATL1_09061,1499498.EV05_0057,1501269.EW15_0922,93059.P9211_14851	Acts on guanine,  xanthine and to a lesser extent hypoxanthine	0	78	0.9032258064516128	31	0.2727272727272727	11	0	10
func_0d9bade539f1	102.2951730094458	4.988132535343329e-22	5.002032142298116e-23	LLIV	74547.PMT_1520,1499502.EV12_0522	aslB :: Arylsulfatase regulator (Fe-S oxidoreductase)	0	78	0	31	0	11	0.8	10
func_5cda07392442	102.2951730094458	4.988132535343329e-22	5.002032142298116e-23	LLIV	74547.PMT_0353,585423.KR49_03085,1499502.EV12_1282	SBF-like CPA transporter family (DUF4137)	0	78	0	31	0	11	0.8	10
func_6d603c10a39c	102.2951730094458	4.988132535343329e-22	5.002032142298116e-23	LLIV	74547.PMT_0633	2TM domain	0	78	0	31	0	11	0.8	10
func_c1c39274d944	102.2951730094458	4.988132535343329e-22	5.002032142298116e-23	LLIV	74547.PMT_0430	PERMEase	0	78	0	31	0	11	0.8	10
func_d73bf0884976	102.2951730094458	4.988132535343329e-22	5.002032142298116e-23	LLIV	1499502.EV12_2251,74547.PMT_2152	CHASE2 domain	0	78	0	31	0	11	0.8	10
func_ea0a42a23e33	102.2951730094458	4.988132535343329e-22	5.002032142298116e-23	LLIV	74547.PMT_2454,1499502.EV12_1139	Di-haem oxidoreductase,  putative peroxidase	0	78	0	31	0	11	0.8	10
func_c43845817b1e	101.94171357159692	5.942284288188681e-22	5.941670215331181e-23	LLI,LLIILLIII,LLIV	1499498.EV05_1421,167539.Pro_1145,1499502.EV12_1184,167555.NATL1_15311,1501269.EW15_1593,93059.P9211_11351,74547.PMT_1133	ampC :: beta-lactamase	0	78	0.8709677419354839	31	0.5454545454545454	11	1	10
func_337b36d24417	101.52650800380943	7.298688991675913e-22	7.276963671731902e-23	LLI,LLIILLIII,LLIV	167555.NATL1_01631,1499498.EV05_0962,1499502.EV12_0754,74547.PMT_1642,93059.P9211_01061,167539.Pro_0112,1501269.EW15_0179	xseB :: Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides	0	78	0.8387096774193549	31	0.7272727272727273	11	1	10
func_f2a2e4e3deb3	101.11194855635993	8.961771240180447e-22	8.909493586913162e-23	HL,LLIILLIII,LLIV	167548.EU98_0252,93060.P9215_12471,59919.PMM1111,1499499.EV06_1281,1499502.EV12_2517,59921.EU92_0961,1471522.JFNU01000151_gene735,146891.A9601_12171,167542.P9515_12021,1501268.EW14_1251,167539.Pro_1085,93059.P9211_10761,93057.EU95_1467	ycf64 :: Belongs to the glutaredoxin family. Monothiol subfamily	0.9487179487179488	78	0	31	0.7272727272727273	11	1	10
func_c5f9dc2248db	100.85015580068833	1.020209368032128e-21	1.0113601920190999e-22	HL,LLI,LLIILLIII	167548.EU98_0645,59919.PMM0052,74546.PMT9312_0053,59926.EV02_1179,1499499.EV06_1952,1471522.JFNU01000202_gene1332,74545.EU96_0129,59925.EU91_0216,1501269.EW15_2108,167550.EV00_0430,167546.P9301_00601,167542.P9515_00591,167555.NATL1_20371,167539.Pro_1192,1499498.EV05_1380,93060.P9215_00621,146891.A9601_00621,1501268.EW14_0069,59921.EU92_1922,93057.EU95_1955	tas :: Aldo keto reductase family	0.9871794871794872	78	1	31	0.8181818181818182	11	0	10
func_e2ded65aae42	100.78571744453265	1.0532847642196925e-21	1.0411739135020204e-22	LLI,LLIILLIII	167555.NATL1_06851,1501269.EW15_0728,167539.Pro_0781,1499499.EV06_0959	Tryptophan-rich protein (DUF2389)	0	78	0.8064516129032258	31	0.9090909090909092	11	0	10
func_62e45646b9d8	100.6764957973697	1.1118138308721247e-21	1.0928032039222247e-22	LLI,LLIILLIII,LLIV	74547.PMT_0493,93059.P9211_06891,167539.Pro_0741,167555.NATL1_09241,1499502.EV12_2897,1499499.EV06_0918	rpaC :: Alternative locus ID	0	78	0.8709677419354839	31	0.7272727272727273	11	0.9	10
func_bad26385e70c	100.6764957973697	1.1118138308721247e-21	1.0928032039222247e-22	LLI,LLIILLIII,LLIV	74547.PMT_1549,1499499.EV06_1099,167539.Pro_0911,221359.RS9916_28169,1499502.EV12_0216,167555.NATL1_10531,93059.P9211_09281,1499502.EV12_2677,74547.PMT_0657	COG0526,  thiol-disulfide isomerase and thioredoxins	0	78	0.8709677419354839	31	0.7272727272727273	11	0.9	10
func_51c357d4f75f	100.45719849236329	1.2393315629888449e-21	1.2146994672149658e-22	LLI,LLIILLIII	1501269.EW15_1140,167555.NATL1_11221,1501269.EW15_1128,167555.NATL1_11091	NAD-dependent DNA ligase adenylation domain	0	78	0.8709677419354839	31	0.18181818181818185	11	0	10
func_a849805560d1	98.2472669094242	3.701111694991387e-21	3.613826438887388e-22	HL,LLIILLIII,LLIV	167546.P9301_12641,1499502.EV12_0529,74547.PMT_1514	Has lipid A 3-O-deacylase activity. Hydrolyzes the ester bond at the 3 position of lipid A,  a bioactive component of lipopolysaccharide (LPS),  thereby releasing the primary fatty acyl moiety	0.02564102564102564	78	0	31	0.09090909090909093	11	1	10
func_ebc1cd986754	98.24354329827028	3.707939984389621e-21	3.613826438887388e-22	HL,LLI,LLIILLIII	167542.P9515_17631,167539.Pro_1731,74546.PMT9312_1668,59925.EU91_1742,93059.P9211_16961,59926.EV02_1382,1499499.EV06_1717,59921.EU92_0574,1471522.JFNU01000202_gene1141,146891.A9601_17831,167548.EU98_1372,1501268.EW14_1934,167555.NATL1_20221,93060.P9215_18481,1501269.EW15_2095,1499498.EV05_0256,1471459.JFLJ01000156_gene998,167550.EV00_0252,59919.PMM1576,93057.EU95_0812,74545.EU96_0643,167546.P9301_17671	Glutamate--cysteine ligase	0.9871794871794872	78	0.935483870967742	31	1	11	0	10
func_5392474a3b20	98.07669213243615	4.027190398581974e-21	3.913979434248331e-22	LLIILLIII,LLIV	1499498.EV05_1110,1499499.EV06_0202,167539.Pro_1446,74547.PMT_0917,93059.P9211_14181,1499502.EV12_0967,1173025.GEI7407_1593	PQ loop repeat	0	78	0	31	0.6363636363636364	11	0.9	10
func_73aaecdc31e4	98.03192752165805	4.117423162241409e-21	3.9904977412747733e-22	HL	74545.EU96_0262,74546.PMT9312_1012,167546.P9301_10911,59926.EV02_0384	Photosystem II reaction centre N prot	0.8846153846153846	78	0	31	0	11	0	10
func_bb1aa058f78a	97.60793720610893	5.078919215048257e-21	4.908643018356198e-22	HL,LLI,LLIILLIII	93059.P9211_02041,59925.EU91_0356,167546.P9301_02061,74546.PMT9312_0188,167542.P9515_02151,59921.EU92_1778,59926.EV02_1037,1499498.EV05_0865,1501269.EW15_0275,93060.P9215_02041,167539.Pro_0211,1471522.JFNU01000004_gene133,1471459.JFLJ01000060_gene1840,59919.PMM0186,1499499.EV06_0593,1501268.EW14_0229,167548.EU98_1042,167555.NATL1_02611,74545.EU96_0838,146891.A9601_02041	hisC :: Alternative locus ID	0.97435897435897445	78	0.967741935483871	31	1	11	0	10
func_5d5cee40c0ed	97.49587013091949	5.368610139814384e-21	5.17420890697229e-22	LLI,LLIILLIII,LLIV	1499502.EV12_1573,1499498.EV05_0075,74547.PMT_1565	cyp :: Belongs to the cytochrome P450 family	0	78	0.03225806451612903	31	0.5454545454545454	11	1	10
func_7c0e480abe26	97.4709864606549	5.435142840276683e-21	5.2238217944225715e-22	HL,LLI,LLIILLIII	391626.OAN307_c26070,167555.NATL1_09171,1501269.EW15_0934,694427.Palpr_1954,84588.SYNW0354	T5orf172	0.0641025641025641	78	0.967741935483871	31	0.8181818181818182	11	0	10
func_cfd4ccb05f19	97.2539783337904	6.051448394471195e-21	5.800098329017411e-22	LLIILLIII,LLIV	74547.PMT_2525,74547.PMT_0843,74547.PMT_0953,1499498.EV05_0494,74547.PMT_0952,93059.P9211_05691	Putative ParB-like nuclease	0	78	0	31	0.18181818181818185	11	0.9	10
func_2544bffc6e42	96.23651549005145	1.0012917787855636e-20	9.570587936652548e-22	LLI,LLIILLIII,LLIV	1499498.EV05_0166,167555.NATL1_18831,93059.P9211_16041,1499502.EV12_0540,74547.PMT_1504,167539.Pro_1637,1499499.EV06_1816	hli3 :: High light inducible protein	0	78	0.8064516129032258	31	0.6363636363636364	11	1	10
func_c47994d55d6b	95.81196612141974	1.235405993324081e-20	1.177586756831612e-21	HL,LLIILLIII,LLIV	74546.PMT9312_0652,93059.P9211_02261,74547.PMT_2084,146891.A9601_07081,1499498.EV05_0841,1499499.EV06_0570,1499502.EV12_0327,1471459.JFLJ01000111_gene75,93060.P9215_07351,59919.PMM0653,59925.EU91_0149,32051.SynWH7803_2378,167539.Pro_0234,167546.P9301_06791	gloA :: Lactoylglutathione lyase	0.8974358974358975	78	0	31	1	11	1	10
func_747253014514	95.68312766751012	1.3167409569617863e-20	1.2516764254615314e-21	HL,LLI	167542.P9515_03741,59926.EV02_0876,167550.EV00_0821,93057.EU95_0747,59925.EU91_0516,167548.EU98_0820,93060.P9215_03701,146891.A9601_03711,167555.NATL1_12111,74546.PMT9312_0345,59919.PMM0339,1501269.EW15_1212,59921.EU92_1192,167546.P9301_03701,1501268.EW14_0390,74545.EU96_0999	Phytoene dehydrogenase	0.935897435897436	78	0.967741935483871	31	0	11	0	10
func_5fa55b0f5ef7	95.11678082676069	1.7426818197720154e-20	1.6520439916759359e-21	HL,LLIILLIII	167550.EV00_0994,93060.P9215_15811,59921.EU92_0351	petF :: Alternative locus ID	0.9102564102564102	78	0	31	0.2727272727272727	11	0	10
func_ae85914c97ba	95.05376345202953	1.7978819477390064e-20	1.699729062525019e-21	HL	93060.P9215_07061,93057.EU95_1268,1501268.EW14_0669,167546.P9301_06501,167548.EU98_0994,146891.A9601_06801	Hantavirus glycoprotein G2	0.8717948717948718	78	0	31	0	11	0	10
func_f7b50ceedea9	94.46328335930389	2.4080020342601573e-20	2.270354233112308e-21	LLIILLIII,LLIV	1499499.EV06_1973,1499498.EV05_1083,93059.P9211_14401,1499502.EV12_1543	Ion channel	0	78	0	31	0.5454545454545454	11	0.9	10
func_66687063ac7b	94.22771580780771	2.705693826032247e-20	2.544115812072971e-21	HL,LLI,LLIILLIII	93059.P9211_10191,59919.PMM0744,1499498.EV05_1536,167555.NATL1_07801,1501269.EW15_0830	sipA :: Alternative locus ID	0.0641025641025641	78	0.967741935483871	31	0.18181818181818185	11	0	10
func_6b62d87db09f	94.14992718540246	2.811865802229061e-20	2.6368016302535533e-21	LLI,LLIILLIII,LLIV	74547.PMT_0252,382464.ABSI01000006_gene844,1499502.EV12_0185	LemA family	0	78	0.03225806451612903	31	0.09090909090909093	11	0.9	10
func_a4a0bdc07109	94.00238951145109	3.024812507509683e-20	2.8288449431519498e-21	LLI	167555.NATL1_21071,1501269.EW15_2187	mtfB :: Glycosyl transferases group 1	0	78	0.7741935483870968	31	0	11	0	10
func_8beae3909a7c	93.65399458581699	3.593865538117232e-20	3.3519958869946805e-21	HL,LLI	1501269.EW15_0082,167555.NATL1_00831,1501269.EW15_2184,1501269.EW15_0487,167555.NATL1_21051,1501269.EW15_0079,1122201.AUAZ01000030_gene2748,1042375.AFPL01000030_gene511,1501269.EW15_0484,1054213.HMPREF9946_00709,167555.NATL1_01021,709032.Sulku_2065,167555.NATL1_15761	Domain of unknown function (DUF4214)	0.02564102564102564	78	0.8387096774193549	31	0	11	0	10
func_82a814029cc4	93.33864622252459	4.200699677068674e-20	3.907485672450859e-21	LLI,LLIILLIII	167539.Pro_1462,1499498.EV05_0037,93059.P9211_14831,1499499.EV06_1981	4Fe-4S single cluster domain of Ferredoxin I	0	78	0.03225806451612903	31	0.8181818181818182	11	0	10
func_c142598623ee	93.24636616838168	4.396931147198674e-20	4.079084062382386e-21	HL,LLI,LLIILLIII	167542.P9515_12321,1499499.EV06_1988,93059.P9211_14801,167555.NATL1_14271,59925.EU91_0010,74546.PMT9312_1168,167539.Pro_0676,93059.P9211_14791	glnH :: Alternative locus ID	0.07692307692307693	78	0.935483870967742	31	0.9090909090909092	11	0	10
func_0607a0b14147	93.21842205360589	4.458142242171041e-20	4.10949693864263e-21	LLIILLIII,LLIV	74547.PMT_1853,93059.P9211_02901	amt1 :: Ammonium transporter	0	78	0	31	0.2727272727272727	11	0.9	10
func_fd17c1e96132	93.21842205360589	4.458142242171041e-20	4.10949693864263e-21	LLIILLIII,LLIV	1499498.EV05_1475,74547.PMT_1086,1499499.EV06_1288	recB :: Alternative locus ID	0	78	0	31	0.2727272727272727	11	0.9	10
func_609d2b2100f6	93.21520378215784	4.465246294857462e-20	4.10949693864263e-21	LLI,LLIILLIII	167555.NATL1_13891,1501269.EW15_1291	AraC-like ligand binding domain	0	78	0.8387096774193549	31	0.2727272727272727	11	0	10
func_cacd7624514e	92.31540023615727	6.969040459241796e-20	6.396844279931955e-21	HL,LLI	59926.EV02_0855,167542.P9515_03961,74546.PMT9312_0360,59919.PMM0356,167550.EV00_0801,59925.EU91_0537,167546.P9301_03901,59921.EU92_1172,1501269.EW15_1365,167555.NATL1_12631,93060.P9215_03931,167548.EU98_0800,1501268.EW14_0409,146891.A9601_03911	Belongs to the peptidase S33 family	0.9615384615384616	78	0.8709677419354839	31	0	11	0	10
func_f0b5d78c42d2	91.88931897759379	8.604228365186997e-20	7.876935897821352e-21	LLI,LLIILLIII	167539.Pro_0860,167555.NATL1_08241	gspO :: aspartic-type endopeptidase activity	0	78	0.8387096774193549	31	0.4545454545454546	11	0	10
func_b5ddc3c94d13	91.71719356080636	9.36892889482651e-20	8.531974718643767e-21	LLIILLIII,LLIV	166318.Syn8016DRAFT_2587,32051.SynWH7803_0581,59931.WH7805_06236	YlqD protein	0	78	0	31	0.3636363636363637	11	0.9	10
func_e4637bd4e4fb	91.71719356080636	9.36892889482651e-20	8.531974718643767e-21	LLIILLIII,LLIV	167539.Pro_0885,74547.PMT_1046	pcbA :: photosystem II CP43 protein (PsbC) homolog	0	78	0	31	0.3636363636363637	11	0.9	10
func_d2c5a913ddab	91.34630292912537	1.1255545626855164e-19	1.0223221785272575e-20	HL,LLIILLIII	59926.EV02_0692,1471522.JFNU01000005_gene1475,167548.EU98_0014,59921.EU92_0847,74546.PMT9312_0505,167546.P9301_05311,1501268.EW14_0549,167550.EV00_1821,146891.A9601_05611	cutA :: Alternative locus ID	0.8717948717948718	78	0	31	0.09090909090909093	11	0	10
func_6f6c355cf39c	91.23939041927069	1.186679406287073e-19	1.075026634628213e-20	HL,LLI	167548.EU98_1684,59926.EV02_1610,59919.PMM1359,59925.EU91_1527,1501268.EW14_1663,167546.P9301_15461,167542.P9515_15211,167555.NATL1_07631,146891.A9601_15611,74546.PMT9312_1457,167550.EV00_0986,59921.EU92_0343,93060.P9215_15891,1501269.EW15_0812	membrane protein (COG2259)	0.935897435897436	78	0.935483870967742	31	0	11	0	10
func_dc32965d285d	90.51073128685412	1.7015929865481032e-19	1.5374785135979778e-20	HL,LLI,LLIILLIII	59926.EV02_1007,167555.NATL1_02941,59921.EU92_1748,167542.P9515_02461,1471522.JFNU01000004_gene163,93060.P9215_02361,941639.BCO26_1397,1499498.EV05_0829,167539.Pro_0244,59919.PMM0216,74546.PMT9312_0218,167546.P9301_02371,93059.P9211_02371	Glyoxalase bleomycin resistance protein dioxygenase	0.9487179487179488	78	1	31	1	11	0	10
func_57434937c358	89.91725864237434	2.2820690975901717e-19	2.0566133625114415e-20	HL,LLI,LLIILLIII	1499499.EV06_0771,93060.P9215_00241,93059.P9211_00251,167548.EU98_0290,1499498.EV05_1047,167542.P9515_00241,93057.EU95_1987,59921.EU92_1975,1501268.EW14_0025,74546.PMT9312_0025,59919.PMM0025,146891.A9601_00241,59926.EV02_1211,1501269.EW15_0026,74545.EU96_0096,167539.Pro_0025,59925.EU91_0186,167555.NATL1_00241,167546.P9301_00241,167550.EV00_0395,1471522.JFNU01000202_gene1304	peptidyl-prolyl cis-trans isomerase	0.9615384615384616	78	0.967741935483871	31	1	11	0	10
func_b138728f8988	89.59992573069646	2.6698423171250246e-19	2.3998433851212365e-20	HL,LLI,LLIILLIII	167555.NATL1_14251,74546.PMT9312_1166,59925.EU91_0012,167542.P9515_12301,1499499.EV06_1990,93059.P9211_14771,167539.Pro_0674	ABC-type amino acid transport system permease component	0.07692307692307693	78	0.935483870967742	31	0.8181818181818182	11	0	10
func_cd7ed56a0c2e	89.47197751846966	2.8442359188474286e-19	2.5499945036338974e-20	HL,LLI,LLIILLIII	59926.EV02_0935,59925.EU91_0455,167539.Pro_0317,93057.EU95_1708,1499499.EV06_0484,59921.EU92_1673,167542.P9515_03191,93060.P9215_03111,167550.EV00_0673,1471522.JFNU01000004_gene233,167555.NATL1_03661,74546.PMT9312_0288,146891.A9601_03091,1501269.EW15_0379,1501268.EW14_0330,1471459.JFLJ01000134_gene1258,59919.PMM0286,93059.P9211_03121,167546.P9301_03101,167548.EU98_0878,74545.EU96_1994	COG494 NTP pyrophosphohydrolases including oxidative damage repair enzymes DNA replication,  recombination,  and repair General function prediction only	0.9871794871794872	78	0.967741935483871	31	0.7272727272727273	11	0	10
func_9637ccac5044	89.46146528966285	2.8590605675566177e-19	2.5566791093145618e-20	LLI,LLIILLIII,LLIV	74547.PMT_1976,167555.NATL1_07141,93059.P9211_08111,1501269.EW15_0758,1499502.EV12_1813,1499498.EV05_1742	4-amino-4-deoxy-L-arabinose transferase and related	0	78	0.7419354838709677	31	0.2727272727272727	11	1	10
func_28b6a1449849	89.37500000278338	2.983964307974766e-19	2.661513145087009e-20	HL	59921.EU92_1072,167548.EU98_0133,59919.PMM1012,93057.EU95_0648,167550.EV00_0054,1501268.EW14_1136,1471522.JFNU01000141_gene1676,1471459.JFLJ01000116_gene210,146891.A9601_11031,93060.P9215_11321,167542.P9515_10971,59925.EU91_1191,74546.PMT9312_1023,59926.EV02_0396	4-hydroxybenzoyl-CoA thioesterase family active site	0.8461538461538461	78	0	31	0	11	0	10
func_2c26d3a5736e	89.24561679083534	3.181127460665313e-19	2.8300952753465754e-20	LLI	167555.NATL1_21691	CbiX	0	78	0.7419354838709677	31	0	11	0	10
func_213ad89c4353	88.78092997361884	4.0029261647149705e-19	3.472179597403781e-20	LLIV	110663.KI911558_gene2048,1499502.EV12_1484,1499502.EV12_2495	PFAM Bacterial pre-peptidase C-terminal domain	0	78	0	31	0	11	0.7	10
func_2756815a6ad4	88.78092997361884	4.0029261647149705e-19	3.472179597403781e-20	LLIV	1499502.EV12_1291	Major facilitator Superfamily	0	78	0	31	0	11	0.7	10
func_4277fc6cfa2f	88.78092997361884	4.0029261647149705e-19	3.472179597403781e-20	LLIV	1499502.EV12_2508,74547.PMT_1087	Uncharacterised MFS-type transporter YbfB	0	78	0	31	0	11	0.7	10
func_48979da60dfd	88.78092997361884	4.0029261647149705e-19	3.472179597403781e-20	LLIV	1499502.EV12_2925	B-1 B cell differentiation	0	78	0	31	0	11	0.7	10
func_720bae1ee960	88.78092997361884	4.0029261647149705e-19	3.472179597403781e-20	LLIV	1499502.EV12_3021	MarC family integral membrane protein	0	78	0	31	0	11	0.7	10
func_ab827a63252a	88.78092997361884	4.0029261647149705e-19	3.472179597403781e-20	LLIV	1499502.EV12_0715	comA :: Phospholipase D. Active site motifs.	0	78	0	31	0	11	0.7	10
func_b140789a3041	88.78092997361884	4.0029261647149705e-19	3.472179597403781e-20	LLIV	74547.PMT_2147,1499502.EV12_2237,1280380.KR100_15145	FecR protein	0	78	0	31	0	11	0.7	10
func_cb7c5a34544c	88.78092997361884	4.0029261647149705e-19	3.472179597403781e-20	LLIV	1499502.EV12_1283,74547.PMT_2358	membrane	0	78	0	31	0	11	0.7	10
func_d00ae6fa2963	88.78092997361884	4.0029261647149705e-19	3.472179597403781e-20	LLIV	74547.PMT_1932	hmuO :: heme oxygenase	0	78	0	31	0	11	0.7	10
func_ede8020e9c68	88.78092997361884	4.0029261647149705e-19	3.472179597403781e-20	LLIV	74547.PMT_2141,74547.PMT_2149,1499502.EV12_2241,1499502.EV12_2232	Cyclic nucleotide-monophosphate binding domain	0	78	0	31	0	11	0.7	10
func_c2a7efb86c2e	88.60839160844019	4.359439038926079e-19	3.77199257402257e-20	HL,LLI,LLIV	1499502.EV12_2245,167555.NATL1_15531,1501269.EW15_1615,533240.CRC_03048	domain,  Protein	0.01282051282051282	78	0.8387096774193549	31	0	11	0.5	10
func_f35c61aaaa41	88.49051976681129	4.621079265831466e-19	3.9884298477869375e-20	HL,LLI,LLIILLIII	59921.EU92_1923,93059.P9211_06541,1501268.EW14_0068,59919.PMM0051,1499498.EV05_1900,167550.EV00_0429,1471522.JFNU01000202_gene1331,1501269.EW15_0124,93060.P9215_00611,167542.P9515_00581,59926.EV02_1180,167546.P9301_00591,167555.NATL1_01091,146891.A9601_00611	COG1192 ATPases involved in chromosome partitioning Cell division and chromosome partitioning	0.9871794871794872	78	0.935483870967742	31	0.3636363636363637	11	0	10
func_8aa48287d613	88.34923724107968	4.955450611775075e-19	4.266411081121743e-20	LLI,LLIILLIII,LLIV	167555.NATL1_21721,1499502.EV12_2376	Formate nitrite family	0	78	0.7419354838709677	31	0.3636363636363637	11	1	10
func_3d12e38cf64d	86.44697958701629	1.2692035862451258e-18	1.0900201294272981e-19	LLI,LLIILLIII	93059.P9211_03371,1499499.EV06_0459,1499498.EV05_0727,1501269.EW15_0403,167539.Pro_0342	cpcT :: Covalently attaches a chromophore to Cys residue(s) of phycobiliproteins	0	78	0.5806451612903226	31	1	11	0	10
func_356df8c2fcd7	85.4849909633301	2.0419689964311564e-18	1.7493580720251418e-19	HL,LLI,LLIILLIII	59926.EV02_0120,167539.Pro_0839,1499498.EV05_1561,74546.PMT9312_0774,146891.A9601_08281,167542.P9515_08171,1501268.EW14_0856,59919.PMM0766,59925.EU91_0796,1499499.EV06_1024,167555.NATL1_08041,167546.P9301_08261,167550.EV00_1532,93060.P9215_08601,167548.EU98_0360,1501269.EW15_0853,59921.EU92_1496,1471459.JFLJ01000113_gene307	rpe :: Alternative locus ID	1	78	0.8709677419354839	31	0.3636363636363637	11	0	10
func_0415ac6775d1	85.15001268256732	2.4096584733087393e-18	2.0542139624993707e-19	HL,LLI	74546.PMT9312_0826,93057.EU95_0270,59925.EU91_0855,167546.P9301_08831,167550.EV00_1473,59926.EV02_0176,167555.NATL1_19161,1501269.EW15_1977,59921.EU92_0671,1501268.EW14_0914,167548.EU98_0544,93060.P9215_09151,59919.PMM0973	urtD :: Alternative locus ID	0.8846153846153846	78	1	31	0	11	0	10
func_d6677b48803f	85.15001268256732	2.4096584733087393e-18	2.0542139624993707e-19	HL,LLI	167555.NATL1_19171,167548.EU98_0545,59919.PMM0972,59926.EV02_0177,1501269.EW15_1978,74546.PMT9312_0827,59921.EU92_0672,93060.P9215_09161,167550.EV00_1472,74545.EU96_0476,146891.A9601_08861	urtC :: Belongs to the binding-protein-dependent transport system permease family	0.8846153846153846	78	1	31	0	11	0	10
